english	translation	category	sub_category	source
Not very pleasant		examine	object	Fire
Invisible?		examine	object	Floor
Even a dungeon needs light!		examine	object	Torch
A sturdy oak door.		examine	object	Door
A formidable steel door.		examine	object	Door
Could anyone get through a solid marble door?		examine	object	Door
Watch out!		examine	object	Spike trap
A pet skeleton!		examine	object	Bones
Beware of the dog!		examine	object	Guard dog
He doesn't look very welcoming.		examine	object	Hobgoblin
A pet Troll!		examine	object	Troll
No spider could get that big! It's unrealistic!		examine	object	Huge Spider
Young but still dangerous.		examine	object	Baby red dragon
He's full of pent-up aggression.		examine	object	Rocnar
I don't think insect repellent will work...		examine	object	Kalphite Soldier
Its scales are made of steel.		examine	object	Steel dragon
A darkened horror from the ocean depths...		examine	object	Dagannoth
I don't like the look of those spines...		examine	object	Tok-Xil
A creature worthy of fear.		examine	object	Demon
Activate the mushroom and see what happens!		examine	object	Treasure Hunt Fairy House
A place to hang your boxing gloves.		examine	object	Glove Rack
Some equipment for practicing combat.		examine	object	Weapons Rack
Lots of equipment for practicing combat.		examine	object	Weapons Rack
Is there a prize?		examine	object	Oak prize chest
Is there a prize inside?		examine	object	Oak prize chest
A private jester.		examine	object	Jacky Jester
See how much damage you can do to it!		examine	object	Attack stone
You can practice your magic here.		examine	object	Elemental balance
You can try to get a hoop over this.		examine	object	Stick
Someone hooped it!		examine	object	Stick and hoop
More humane than using an actual bull's eye.		examine	object	Dartboard
Can you hit it?		examine	object	Archery target
A letter-guessing game with a subtext of death.		examine	object	Hangman game
It bears nearly-ripe fruit.		examine	object	Sq'irk tree
It bears over-ripe fruit.		examine	object	Sq'irk tree
It bears withered fruit.		examine	object	Sq'irk tree
Shayzien official proclamation.		examine	object	Shayzien banner
A snapped Shayzien banner.		examine	object	Shayzien snapped banner
A wooden cage filled with rocks.		examine	object	Gabion defence
A block of wood impaled with metal spikes.		examine	object	Spike defence
A table used to block incoming arrows.		examine	object	Table blockade
The iconic sigil of Kourend.		examine	object	Kourend sigil
A trophy of a mighty dragon-slayer!		examine	object	KBD heads
A trophy of a mighty kalphite slayer!		examine	object	KQ head
The work of a master smith.		examine	object	Mithril armour
Only the finest smiths can work runite.		examine	object	Rune armour
Armour won by a great Castle Wars player.		examine	object	Red Castlewars armour
Conveniently placed for the agile.		examine	object	Stepping stone
Elemental runes made by a skilled runecrafter.		examine	object	Rune display case
Body, Cosmic, Chaos and Nature runes made by a skilled runecrafter.		examine	object	Rune display case
Law, Blood, Soul and Death runes made by a great runecrafter.		examine	object	Rune display case
A portrait of King Arthur.		examine	object	Portrait
A portrait of Elena.		examine	object	Portrait
A painting of the statue of King Alvis of Keldagrim.		examine	object	Painting
A portrait of Prince Brand and Princess Astrid of Miscellania.		examine	object	Portrait
The deserts of Kharidian.		examine	object	Desert painting
The exotic land of the Elves.		examine	object	Isafdar painting
The tropical coast of Karamja.		examine	object	Karamja painting
Oxtable's famous painting of the Lumbridge water mill.		examine	object	Lumbridge painting
A painting of the spooky forests of Morytania.		examine	object	Morytania painting
The great demon-slaying sword that killed Delrith.		examine	object	Silverlight
The great demon-slaying sword that killed Delrith and Agrith Naar.		examine	object	Darklight
The magical sword of King Arthur.		examine	object	Excalibur
This shield protected a hero from the flames of the dragon Elvarg.		examine	object	Anti-Dragon Breath Shield
An Amulet of Glory, symbol of a member of the Heroes' Guild.		examine	object	Amulet of Glory
The pleated white cape of a member of the Legends Guild.		examine	object	Cape of Legends
A map of Misthalin and Asgarnia.		examine	object	Map
A map of Gielinor.		examine	object	Map
A map of Gielinor including major cave systems.		examine	object	Map
A basic cooking fire.		examine	object	Firepit
A cooking fire.		examine	object	Firepit with hook
A cooking fire with a kettle.		examine	object	Firepit with hook
A cooking fire with a pot.		examine	object	Firepit with pot
The pot and kettle get along fine.		examine	object	Firepit with pot
You can bake bread here.		examine	object	Small oven
You can cook pizza here.		examine	object	Large oven
You can cook here.		examine	object	Steel range
Shelves full of kitchen utensils.		examine	object	Shelves
Running water in your own home! Luxury!		examine	object	Pump and drain
A wooden larder to keep food cool.		examine	object	Larder
An oak larder to keep food cool.		examine	object	Larder
A nicely carved teak larder to keep food cool.		examine	object	Larder
It's got beer in it.		examine	object	Beer barrel
It's got cider in it.		examine	object	Cider barrel
An oak barrel of Asgarnian ale.		examine	object	Asgarnian ale
An oak barrel of Greenman's ale.		examine	object	Greenman's ale
An oak barrel of Dragon Bitter.		examine	object	Dragon bitter
An oak barrel of Chef's Delight.		examine	object	Chef's Delight
A place for your pet to sleep.		examine	object	Pet blanket
Your pet would love to sleep here.		examine	object	Pet basket
A luxurious sleeping place for your pet.		examine	object	Pet basket
A nice teak dining table.		examine	object	Teak table
Something has damaged the wall here.		examine	object	Broken wall
The wall here has been hastily patched.		examine	object	Patched wall
Big rusty cogs.		examine	object	Cogs
Rusty machinery.		examine	object	Junk
Some large fishing weights.		examine	object	Fishing weights
The pressing section of a metal pressing machine.		examine	object	Metal Press
The firebox of a metal pressing machine.		examine	object	Firebox
There are some logs in the firebox of the press.		examine	object	Firebox
The firebox is heating the press.		examine	object	Firebox
Crates that are coated in a thin layer of fishy grease.		examine	object	Crates
Crates that smell strongly of salty fish.		examine	object	Crates
Someone certainly believes in having lots of barrels!		examine	object	Rack of barrels
Unusually enough, this barrel smells more strongly of rum than of fish.		examine	object	Large Barrel
If they store fish in this dirty old barrow, I hope they clean them later!		examine	object	Barrow
A barrow full of fish.		examine	object	Barrow
'Can I borrow a shallow barrow?' Now say that faster! FASTER!		examine	object	Barrow
Apparently there's a lot of paperwork involved in running a Fishing Colony.		examine	object	Herman's desk
A large net for pulling in fish.		examine	object	Net
There is seaweed all over this fishing net.		examine	object	Net
A gateway to Lumbridge.		examine	object	Lumbridge Portal
A gateway to Falador.		examine	object	Falador Portal
A gateway to Ardougne.		examine	object	Ardougne Portal
An un-directed teak portal frame.		examine	object	Portal frame
An un-directed mahogany portal frame.		examine	object	Portal frame
An un-directed marble portal frame.		examine	object	Portal frame
It harnesses the power of something or other!		examine	object	Scrying pool
It controls the portals.		examine	object	Teleportation focus
A book full of arcane knowledge.		examine	object	Lectern
A wooden planet of your very own.		examine	object	Globe
A wooden solar system of your very own.		examine	object	Small orrery
Used for observing heavenly bodies.		examine	object	Telescope
Use an elemental staff on it.		examine	object	Crystal ball
If there's a recipe for the philosopher's stone there, you can't see it.		examine	object	Alchemical chart
If you want to look at the stars during the daytime, you can see them here!		examine	object	Astronomical chart
A spotter's guide to demons.		examine	object	Infernal chart
Sit here and rule all you survey.		examine	object	Throne
Pull this to activate your machinery of doom!		examine	object	Lever
Go through this oak trapdoor to see what is below your throne room.		examine	object	Trapdoor
Go through this teak trapdoor to see what is below your throne room.		examine	object	Trapdoor
Go through this mahogany trapdoor to see what is below your throne room.		examine	object	Trapdoor
Go through this oak trapdoor to see the pit below your throne room.		examine	object	Trapdoor
Go through this teak trapdoor to see the pit below your throne room.		examine	object	Trapdoor
Go through this mahogany trapdoor to see the pit below your throne room.		examine	object	Trapdoor
Keeps your victims in place.		examine	object	Steel cage
Keeps your victims trapped.		examine	object	Magic circle
What could happen on this spot?		examine	object	Floor decoration
An elengant cloth hanging.		examine	object	Hanging
An opulent gold-and-mahogany decoration.		examine	object	Decoration
A magnificent gold-and-marble decoration.		examine	object	Decoration
A splendid stained-glass decoration.		examine	object	Decoration
A mahogany bench.		examine	object	Mahogany bench
A very expensive bench.		examine	object	Gilded bench
An important looking chair.		examine	object	Throne
There's nothing there.		examine	object	Nothing
You can build a chapel window here.		examine	object	Window space
A shield with the symbol of Arrav.		examine	object	Round shield
A shield with the symbol of Asgarnia.		examine	object	Round shield
A shield with the symbol of the Dorgeshuun.		examine	object	Round shield
A shield with a dragon on it.		examine	object	Round shield
A shield with a fairy on it.		examine	object	Round shield
A shield with the symbol of Guthix.		examine	object	Round shield
A shield with the symbol of the HAM cult.		examine	object	Round shield
A shield with a picture of a mythical 'horse'.		examine	object	Round shield
A shield with a picture of a Jungle Ogre.		examine	object	Round shield
A shield with the symbol of Kandarin.		examine	object	Round shield
A shield with the symbol of Misthalin.		examine	object	Round shield
A shield with a picture of a money bag.		examine	object	Round shield
A shield with the symbol of Saradomin.		examine	object	Round shield
A shield with a picture of a skull.		examine	object	Round shield
A shield with the symbol of Varrock.		examine	object	Round shield
A shield with the symbol of Zamorak.		examine	object	Round shield
A shield with a picture of a dragon.		examine	object	Kite shield
A shield with a picture of a fairy.		examine	object	Kite shield
A shield with a picture of the mythical 'horse'.		examine	object	Kite shield
The symbol of Arrav.		examine	object	Mahogany wall decoration
The symbol of Asgarnia.		examine	object	Mahogany wall decoration
The symbol of the Dorgeshuun.		examine	object	Mahogany wall decoration
A picture of a dragon.		examine	object	Mahogany wall decoration
A picture of a fairy.		examine	object	Mahogany wall decoration
The symbol of Guthix.		examine	object	Mahogany wall decoration
The symbol of the HAM cult.		examine	object	Mahogany wall decoration
A picture of the mythical 'horse'.		examine	object	Mahogany wall decoration
A picture of a Jungle Ogre.		examine	object	Mahogany wall decoration
The symbol of Kandarin.		examine	object	Mahogany wall decoration
The symbol of Misthalin.		examine	object	Mahogany wall decoration
A picture of a bag of money.		examine	object	Mahogany wall decoration
The symbol of Saradomin.		examine	object	Mahogany wall decoration
A picture of a skull.		examine	object	Mahogany wall decoration
The symbol of Varrock.		examine	object	Mahogany wall decoration
The symbol of Zamorak.		examine	object	Mahogany wall decoration
A picture of a money bag.		examine	object	Oak wall decoration
Lets you see through walls.		examine	object	Window
A path leading out of Mort Myre. You'll be running away if you go down here.		examine	object	Path
I could mend this if I had some wood...		examine	object	Broken bridge
This bridge is partially broken.		examine	object	Partially broken bridge
This bridge is slightly broken.		examine	object	Slightly broken bridge
This bridge can be traversed safely.		examine	object	Fixed bridge
Gloopy, sticky, muddy bog...		examine	object	Bog
A bush made up of long slender branches.		examine	object	Spiny bush
Some ripples.		examine	object	Ripples
A big swamp tree.		examine	object	Swamp tree
The branch of a big swamp tree.		examine	object	Swamp tree branch
The branch of a big swamp tree with a long vine hanging from it.		examine	object	Swamp tree branch
A small swamp tree with some vines.		examine	object	Swamp tree
A small swamp tree with a single vine.		examine	object	Swamp tree
A small swamp tree.		examine	object	Swamp tree
It's our transport across the swamp.		examine	object	Boat
A path leading out of this swampy dead end. You'll be running away if you go down here.		examine	object	Path
An old backpack. It seems to be falling apart.		examine	object	Backpack
There's something written here...		examine	object	Signpost
I think it's the way out.		examine	object	Exit
Get me out of here!		examine	object	Exit
Very hot!		examine	object	Fire
To the next area!		examine	object	Exit
A creepy hole.		examine	object	Dark hole
There's no way I'm going in there!		examine	object	Black hole
Doesn't look so scary now.		examine	object	Black hole
My way back to the surface.		examine	object	Exit
The exit to the surface.		examine	object	Exit
Where does it lead?		examine	object	Confusing door
What's that?		examine	object	Hole
I think it's the way forward.		examine	object	Exit
Does that really exist?		examine	object	Hope bridge
Should I go down there?		examine	object	Rift
I can use that rope now.		examine	object	Rift
Oooo, sharp, pointy things!		examine	object	Weapon rack
This will take me back to the surface.		examine	object	Rope
A sign warning of danger.		examine	object	Warning sign
Why do I never take time to look at the grass?		examine	object	Grass
Well, I have the logs in place, now to get something to boil.		examine	object	Pot-boiler
Covered in a thick layer of grease.		examine	object	Pot-boiler
I'm glad this isn't for dinner.		examine	object	Pot-boiler
This smells so very, very bad...		examine	object	Pot-boiler
It seems to have all boiled away.		examine	object	Pot-boiler
I should check this twice.		examine	object	Wish-list
The wine merchant's stall.		examine	object	Market stall
Now where can I find a litre of bbq sauce?		examine	object	Massive ribs
Well, everybody needs a hobby.		examine	object	Box of bones
Full of dry bones.		examine	object	Box of bones
Maybe it was some kind of lizard?		examine	object	Bones
I can't even begin to imagine what that was.		examine	object	Bones
Aww, small ancient beastie gone splat.		examine	object	Bones
I doubt it was cute when it was alive.		examine	object	Bones
What a waste of prayer xp!		examine	object	Bones
Looks scary, but it evidently wasn't tough enough.		examine	object	Bones
It might have once looked something like a human.		examine	object	Bones
Could this have been one of the ancient dragonkin?		examine	object	Bones
Looks like it used to be some kind of reptile.		examine	object	Bones
I'm really glad it's dead.		examine	object	Bones
It looks like a fishing contest is taking place through here.		examine	object	Fishing Contest Banner
A trophy and some scales... hmmm.		examine	object	Bonzo's Table
A table with fish on.		examine	object	Bonzo's Table
Jack's bed.		examine	object	Bed
It has some sort of wooden fishing reward on.		examine	object	Table
There are some convenient rocks below.		examine	object	Rocks
The wood burning here must be full of salt.		examine	object	Fire
I could probably get this going again...		examine	object	Embers
Doesn't look like it'll be sailing again.		examine	object	Olaf's boat
Looks a bit damp.		examine	object	Driftwood
King Rada I, founder of Great Kourend.		examine	object	Statue
An old-looking chest.		examine	object	Chest
I don't want to eat that...		examine	object	Food Pile
That should keep the monsters at bay.		examine	object	Wall
I can use ranged attacks over this wall.		examine	object	Wall
That should keep the monsters at bay for a little longer.		examine	object	Wall
It wont last much longer.		examine	object	Wall
A protective barricade.		examine	object	Barricade
It's almost totally destroyed.		examine	object	Barricade
A strong gate.		examine	object	Gate
It should keep the monsters at bay for a little longer.		examine	object	Gate
Invaders! Looting!		examine	object	Lander boat
Invaders! Pillaging!		examine	object	Lander boat
Invaders! Plundering!		examine	object	Lander boat
Lander boat.		examine	object	Lander boat
Lander boat hatch.		examine	object	Lander hatch
The official banner of the Void Knights.		examine	object	Banner
Now I can go anywhere... as long as it's up or down.		examine	object	Ladder
A ladder out of the lander craft.		examine	object	Ladder
Master portal bones.		examine	object	Bones
Storage.		examine	object	Shelves
I wonder what they're making?		examine	object	Cauldron
Wooden table.		examine	object	Table
The bank teller will not serve you from here.		examine	object	Bank booth
A barrel full of ranging equipment.		examine	object	Barrel
Objects are stored in here.		examine	object	Bank chest
Maybe I could swing on this hanging cable.		examine	object	Cable
A zip line		examine	object	Zip line
You might be able to grab it.		examine	object	Tree
Mind the pigeon.		examine	object	Clothes line
You're aiming for the ruins below.		examine	object	Gap
Looks like a bubble of gas to me.		examine	object	Gas bubble
There's a nasty stench of eggs coming from the cave.		examine	object	Cave entrance
The remains of some collossal bird.		examine	object	Skeleton
Whoever built this wasn't very nice.		examine	object	Cage
Hang in there!		examine	object	Cage
Thoroughly unpleasant.		examine	object	Skeleton
Human rights abuse victim.		examine	object	Skeleton
Occupied.		examine	object	Stocks
Not the nicest way to go.		examine	object	Skeleton
I'd think he was relaxing if it weren't for that pole through him.		examine	object	Skeleton
Stop examining signs! You're in the Wilderness now!		examine	object	Wilderness Sign
Danger, Wilderness up ahead. Last chance to turn back...		examine	object	Wilderness Sign
Danger, Wilderness up ahead. Watch out for the Beast!		examine	object	Wilderness Sign
Danger, Wilderness up ahead. Beware of stray magma.		examine	object	Wilderness Sign
Danger, Wilderness up ahead. Almost certain death!		examine	object	Wilderness Sign
It doesn't look healthy.		examine	object	Tree
A twisted tree stump.		examine	object	Tree Stump
A victim of war...looks like he's been dead a while now...		examine	object	Skeleton
I'm sure he died of natural causes. Like a massive dragon or something...		examine	object	Skeleton
Maybe it caught fire?		examine	object	Tree
I wonder what's in it?		examine	object	Crate
Whatever people drink out here, it probably isn't healthy.		examine	object	Barrel
I wonder what's in them?		examine	object	Crates
A mucky sack.		examine	object	Sack
Too broken to climb up.		examine	object	Ladder
A tatty old door.		examine	object	Door
Ominous.		examine	object	Door
The colours of the Dark Knights.		examine	object	Banner
A tatty banner.		examine	object	Banner
Welcoming you to the Wilderness Agility Course.		examine	object	Banner
Dirty and tatty.		examine	object	Table
Looks uncomfortable.		examine	object	Stool
I can't read who's buried here.		examine	object	Gravestone
The sheets are dirty.		examine	object	Bed
Might be worth opening?		examine	object	Chest
Might be worth searching?		examine	object	Chest
A grim-looking tree.		examine	object	Tree
Looks a bit sickly.		examine	object	Tree
It's rotting.		examine	object	Tree
One good shove would have this down in a moment.		examine	object	Tree
A rotting tree.		examine	object	Tree
A rotten tree.		examine	object	Tree
Some kind of fruit tree.		examine	object	Tree
It's covered in lichen.		examine	object	Tree
A rotting fruit tree.		examine	object	Tree
Twisted and rotten.		examine	object	Tree
It's disintegrating.		examine	object	Tree
A long-dead tree.		examine	object	Tree
A creeper plant.		examine	object	Creeper
A rotting creeper plant.		examine	object	Creeper
A rotten creeper plant.		examine	object	Creeper
A dead creeper plant.		examine	object	Creeper
A huge boulder made of lava.		examine	object	Rock
A large rock of solidified lava.		examine	object	Rock
It used to be molten lava.		examine	object	Rock
A small rock of solidified lava.		examine	object	Rock
It's glowing!		examine	object	Obelisk
Jump to the wall and try to swing on the beams.		examine	object	Wall
Clamber up onto the roof.		examine	object	Gap
Try to land on the pub's balcony.		examine	object	Gap
Try to land on the building below.		examine	object	Gap
Not far now.		examine	object	Ledge
Head back down to the ground now.		examine	object	Edge
An ominous tree.		examine	object	Tall tree
It's a looooooong way down!		examine	object	Gap
Don't look down!		examine	object	Gap
Less examiney, more jumpy!		examine	object	Gap
It's not that far across...		examine	object	Gap
Parkour; Go!		examine	object	Gap
A poorly made chair.		examine	object	Chair
A tatty table.		examine	object	Table
A large table.		examine	object	Table
Too scruffy to be of much use.		examine	object	Chest
A single bed.		examine	object	Bed
Neatly made up.		examine	object	Bunk bed
A trunk for the guards to keep their things in.		examine	object	Trunk
A wooden locker for the guards to store their things in.		examine	object	Locker
A wallhanging of the Saradomin star.		examine	object	Saradomin star
A cloth-covered altar with a symbol of Saradomin.		examine	object	Altar
Some wooden barrels for storage.		examine	object	Barrels
An elegant tree.		examine	object	Tree
An open bank chest.		examine	object	Bank chest
Bake your clay items in here.		examine	object	Pottery Oven
A tray of sand.		examine	object	Sand pit
For jumping large gaps.		examine	object	Pole-vault
A plant cultivated for fibres.		examine	object	Flax
Viaducts are for noobs.		examine	object	Tightrope
Perhaps you can drag yourself across here.		examine	object	Hand holds
This shouldn't be too hard.		examine	object	Gap
Don't roll off the roof when you land.		examine	object	Gap
It's hard not to look down when the camera won't point up.		examine	object	Tightrope
The door to the Crafting Guild.		examine	object	Guild Door
Downhill is easy, right?		examine	object	Tightrope
A large pile of sand.		examine	object	Sand
A medium pile of sand.		examine	object	Sand
Hop on, hop off.		examine	object	Stepping stone
Looks molten hot.		examine	object	Stepping stone
Down we go...		examine	object	Ledge
... and up we go...		examine	object	Ledge
... and down we go...		examine	object	Ledge
... and finally all the way down.		examine	object	Edge
Over!		examine	object	Gap
It's not doing anything wrong... Stop bullying it!		examine	object	Crate
If that lid's sturdy enough, you could climb on this momentarily.		examine	object	Basket
Also known as a trampoline for ninjas.		examine	object	Market stall
This would be a good time not to lose your grip.		examine	object	Banner
It's not too big.		examine	object	Gap
This looks quite scary.		examine	object	Monkeybars
Tread softly, for you tread on my fronds.		examine	object	Tree
You can't miss the ground!		examine	object	Drying line
Some of the wood is jutting out here.		examine	object	Rough wall
Hopefully the roof is well maintained.		examine	object	Gap
A small pile of sand.		examine	object	Sand
A shrine of the gods!		examine	object	Strange shrine
It looks empty.		examine	object	Chest
You should be able to shuffle along the sloping roof.		examine	object	Gap
Hop onto the Navigator's hut.		examine	object	Gap
This is a long one.		examine	object	Tightrope
Leap safely down onto a nice, soft pile of fish.		examine	object	Pile of fish
A natural spring.		examine	object	Water Source
So clean you could eat your dinner off it.		examine	object	Picnic table
A source of foamy neurotoxin.		examine	object	Bar pumps
An altar to Saradomin.		examine	object	Altar
The skull is back in there.		examine	object	Coffin
I wonder why this hasn't been buried?		examine	object	Skeleton
This patch is overgrown with weeds.		examine	object	Weedy patch
This patch has weeds growing in it.		examine	object	Weedy patch
This patch has a few weeds in it.		examine	object	Weedy patch
This patch is clear of weeds.		examine	object	Weedy patch
This patch is completely dry.		examine	object	Dry patch
This patch is almost dry.		examine	object	Dry patch
This patch has just been watered.		examine	object	Dry patch
Nothing can grow in this patch.		examine	object	Barren patch
This patch has been fertilised.		examine	object	Barren patch
Mainly Reader's Digest.		examine	object	Bookcase
A bizarre fungus.		examine	object	Fungus
There's a pickaxe stuck in one of them.		examine	object	Rocks
Nice and rocky.		examine	object	Rocks
These dyed fabrics are drying off.		examine	object	Dyed fabric
Warming.		examine	object	Fire
Snake eggs.		examine	object	Eggs
These have recently hatched...		examine	object	Eggs
A few rocks short of a wall - very crevice-like.		examine	object	Crevice
It'll be a tight fit...		examine	object	Tunnel
I can see the surface.		examine	object	Light
It's a rock.		examine	object	Rock
It leads back to the caverns beneath the islands.		examine	object	Hole
They look very wet and slippery.		examine	object	Rocks
Steam is coming out of this hole.		examine	object	Steam Vent
There's nothing coming out at the moment...		examine	object	Steam Vent
Use this to swing over crevices.		examine	object	Ropeswing
An odd-looking rock formation.		examine	object	Rock
This platform is broken.		examine	object	Platform
This platform needs rope.		examine	object	Platform
This platform has been repaired.		examine	object	Platform
There used to be some kind of power source here.		examine	object	Engine Platform
A coal-powered engine for the lift.		examine	object	Lift Engine
This scaffold needs repairing.		examine	object	Broken Scaffold
This still needs work before it can be used.		examine	object	Scaffold
This scaffold has been fully repaired.		examine	object	Scaffold
It's now fully-functional.		examine	object	Lift Platform
A crate of AMCE Beams-In-A-Box.		examine	object	Crate
A crate of AMCE Pulley-Beams-In-A-Box.		examine	object	Crate
A crate of AMCE Ropes-In-A-Box.		examine	object	Crate
A limestone floor growth.		examine	object	Stalagmites
You can build a treasure chest here.		examine	object	Treasure space
You can buy a monster guard to go here.		examine	object	Monster space
You can build a wall decoration here.		examine	object	Decoration space
You can build a bed here.		examine	object	Bed space
You can build a wardrobe here.		examine	object	Wardrobe space
You can build a mirror or dresser here.		examine	object	Dresser space
You can build curtains here.		examine	object	Curtain space
You can build a corner piece here.		examine	object	Corner space
You can build a symbol or icon here.		examine	object	Icon space
You can build an altar here.		examine	object	Altar space
You can build a pair of lamps or incense burners here.		examine	object	Lamp space
You can build a statue here		examine	object	Statue space
You can build a musical thing here.		examine	object	Musical space
You can build a combat ring here.		examine	object	Combat ring space
This ought to be invisible!		examine	object	Combat ring space
You can build a weapon rack here.		examine	object	Storage space
You can build a table here.		examine	object	Table space
You can build a bench or a row of chairs here.		examine	object	Seating space
You can build a bell-pull here.		examine	object	Bell pull space
You can use this to add or remove rooms.		examine	object	Door hotspot
You can make this into a room.		examine	object	Door hotspot
You can build a trap here.		examine	object	Trap space
You can build a door here.		examine	object	Door space
You can build lighting here.		examine	object	Lighting space
You can build something scary here.		examine	object	Decoration space
You can build a magical party game here.		examine	object	Game space
You can build a prize chest here.		examine	object	Prize chest space
You can build an Attack Stone here.		examine	object	Stone space
You can build an elemental balance here.		examine	object	Elemental balance space
You can build a ranging game here.		examine	object	Ranging game space
You can build various things here.		examine	object	Floor space mid
You can build a prison here.		examine	object	Prison space
You can build a prison here here.		examine	object	Prison space
You can build a ladder here.		examine	object	Ladder space
You can build something here.		examine	object	Centrepiece space
You can grow plants here.		examine	object	Big Tree space
You can build a fence here.		examine	object	Fencing
You can build stairs here.		examine	object	Stair Space
You can mount a monster head here.		examine	object	Head trophy space
You can mount a fish here.		examine	object	Fishing trophy space
You can mount a suit of armour here.		examine	object	Armour space
You can mount a suit of Castlewars armour here.		examine	object	Armour space
You can build a runecrafting display case here.		examine	object	Rune case space
You can build a rug or staircase here.		examine	object	Rug space
You can frame a portrait here.		examine	object	Portrait space
You can frame a landscape painting here.		examine	object	Landscape space
You can mount a guild membership item here.		examine	object	Guild trophy space
You can mount a quest sword here.		examine	object	Sword space
You can mount a map here.		examine	object	Map space
You can build a stove here.		examine	object	Stove space
You can build a set of shelves here.		examine	object	Shelf space
You can build a barrel of beer here.		examine	object	Barrel space
You can build a cat basket here.		examine	object	Cat basket space
You can build a larder here.		examine	object	Larder space
You can build a sink here.		examine	object	Sink space
You can create a portal here.		examine	object	Portal space
You can build a centrepiece to the room here.		examine	object	Centrepiece space
Some mystical rock...		examine	object	Rune essence
I can traverse these.		examine	object	Monkeybars
You can build a spellbook stand here.		examine	object	Lectern space
You can build a globe or orrery here.		examine	object	Globe space
You can build a crystal ball here.		examine	object	Crystal ball space
You can frame a wall chart here.		examine	object	Wall chart space
You can build a telescope here.		examine	object	Telescope space
You can build a throne here.		examine	object	Throne space
You can build various fiendish devices here.		examine	object	Floor space
You can build a lever here.		examine	object	Lever space
You can build a row of seats here.		examine	object	Seating space
You can build a trapdoor down here.		examine	object	Trapdoor space
You can build a workbench here.		examine	object	Workbench space
You can build a clockmaking table here.		examine	object	Clockmaking space
You can build a tool rack here.		examine	object	Tool space
You can build a repair bench here.		examine	object	Repair space
You can build a heraldic painting bench here.		examine	object	Heraldry space
This shows where a door would be.		examine	object	Door
A picture of a particularly splendid house.		examine	object	Picture
Maybe you could own a house like this.		examine	object	Display board
An automated stone hammer.		examine	object	Stone crusher
Some cleaning supplies and a bucket.		examine	object	Cleaning supplies
An automated cutting machine.		examine	object	Power saw
A tank used to clean and preserve dead beasts.		examine	object	Embalming tube
A fish bowl placed on a table, but the fish arn't moving.		examine	object	Fish bowl
A pair of servants' white gloves and a feather duster.		examine	object	Gloves and duster
With all the servants around this table is very clean.		examine	object	Mahogany table
Home sweet home?		examine	object	Portal
Very majestic.		examine	object	Kalphite Queen
A vine-choked hole.		examine	object	Hole
The mouse equivalent of a door.		examine	object	Mouse hole
Beware! Magic earth!		examine	object	Signpost
A locked trapdoor.		examine	object	Trapdoor
A Rock.		examine	object	Rock
A Snake.		examine	object	Snake
A pile of armour.		examine	object	Armour
Oh dear, what's it doing?		examine	object	Armour
Now that's a severe diet!		examine	object	Skeleton
A meal would do him good.		examine	object	Skeleton
Stores items.		examine	object	Locker
Noxious gas hazard! Naked flames may cause an explosion!		examine	object	Warning sign
A bookcase.		examine	object	Bookcase
A hole in the ground.		examine	object	Pit
This bush seems to glow in the dim light of the cave.		examine	object	Tchiki Monkey Nut Bush
This banana tree has a strange reddish hue on the leaves.		examine	object	Strange banana tree
This thin shaft of light is all the Tchiki Monkey Nut bush needs to grow.		examine	object	Light
A Banana Tree.		examine	object	Banana tree
The body of a Dwarf savaged by Goblins.		examine	object	Dwarf remains
A crate. You wonder what could be inside.		examine	object	Crate
A secure gate.		examine	object	Gate
Up we go!		examine	object	Wooden Beams
A small pile of snow.		examine	object	Snow
That's really bright!		examine	object	Spotlight
Must be a part of Glough's sickening experiments.		examine	object	Incubation chamber
It looks like it's made from lead - heavy, man.		examine	object	Heavy door
It's a small-ish beer keg.		examine	object	Keg
It's a pile of 18lb shot.		examine	object	Shot
It's a pile of 22lb shot.		examine	object	Shot
Wooden crates.		examine	object	Crates
A crate full of machine parts.		examine	object	Crate
An empty crate.		examine	object	Crate
An empty machine parts crate.		examine	object	Crate
A cart for carrying boxes.		examine	object	Box cart
A discarded crate with a lid.		examine	object	Crate
A discarded crate.		examine	object	Crate
The crate is closed.		examine	object	Crate
Alas, poor Zanik.		examine	object	Zanik
She's not moving.		examine	object	Zanik
If Sigmund activated this he could flood the Dorgeshuun city!		examine	object	Drilling machine
This drilling machine is in trouble!		examine	object	Drilling machine
It's broken beyond repair. The Dorgeshuun city is safe!		examine	object	Broken drilling machine
Who would have thought the Karamja Box Company supports the HAM cult?		examine	object	Crate
I don't think it contains ham.		examine	object	Small chest
It must be from the river above.		examine	object	Drip
A cracked wall.		examine	object	Crack
A wall		examine	object	Wall
A long dark tunnel.		examine	object	Tunnel
A blocked tunnel.		examine	object	Tunnel
It probably leads to some sort of cellar.		examine	object	Trapdoor
What mysteries lie below?		examine	object	Trapdoor
Doesn't look very interesting.		examine	object	Rubble
You would never have seen this trapdoor if it wasn't for Zanik.		examine	object	Hidden trapdoor
It's full of flour ground by the mill.		examine	object	Sack Pile
A bed.		examine	object	Bed
A passageway leading somewhere.		examine	object	Passageway
A floating crate.		examine	object	Crate
A floating barrel.		examine	object	Barrel
A door leading somewhere.		examine	object	Entrance
This door is blocked by a huge slab of stone.		examine	object	Entrance
Allows the magic of shoddy brewing to occur.		examine	object	Bamboo Pipes
