english	translation	category	sub_category	source
Ropeswing	Corda de balançar	name	object	Ropeswing
Engine Platform	Plataforma do motor	name	object	Engine Platform
Lift Engine	Motor do elevador	name	object	Lift Engine
Broken Scaffold	Armação quebrada	name	object	Broken Scaffold
Lift Platform	Plataforma do elevador	name	object	Lift Platform
Treasure space	Local do tesouro	name	object	Treasure space
Monster space	Local do monstro	name	object	Monster space
Decoration space	Local de decoração	name	object	Decoration space
Bed space	Local da cama	name	object	Bed space
Wardrobe space	Local do guarda-roupa	name	object	Wardrobe space
Dresser space	Local da cômoda	name	object	Dresser space
Corner space	Espaço de canto	name	object	Corner space
Icon space	Local do ícone	name	object	Icon space
Altar space	Local do altar	name	object	Altar space
Lamp space	Local da lâmpada	name	object	Lamp space
Statue space	Local da estátua	name	object	Statue space
Musical space	Espaço musical	name	object	Musical space
Combat ring space	Local do ringue de combate	name	object	Combat ring space
Storage space	Local de armazenamento	name	object	Storage space
Table space	Local da mesa	name	object	Table space
Seating space	Local do assento	name	object	Seating space
Bell pull space	Local do sino	name	object	Bell pull space
Door hotspot	Local de construção de porta	name	object	Door hotspot
Guard space	Local do guarda	name	object	Guard space
Trap space	Local da armadilha	name	object	Trap space
Door space	Espaço da porta	name	object	Door space
Lighting space	Local da iluminação	name	object	Lighting space
Game space	Local de jogo	name	object	Game space
Prize chest space	Local da arca-prêmio	name	object	Prize chest space
Stone space	Local da pedra	name	object	Stone space
Elemental balance space	Local do equilíbrio elemental	name	object	Elemental balance space
Ranging game space	Local de jogo de Combate à Distância	name	object	Ranging game space
Floor space mid	Local do meio do piso	name	object	Floor space mid
Floor space side	Local do lado do piso	name	object	Floor space side
Floor space corner	Local do canto do piso	name	object	Floor space corner
Floor space	Local do piso	name	object	Floor space
Prison space	Local da prisão	name	object	Prison space
Ladder space	Local da escada	name	object	Ladder space
Centrepiece space	Local da peça central	name	object	Centrepiece space
Big Tree space	Local da grande árvore	name	object	Big Tree space
Tree space	Local da árvore	name	object	Tree space
Big Plant space 1	Local da planta grande 1	name	object	Big Plant space 1
Big Plant space 2	Local da planta grande 2	name	object	Big Plant space 2
Small Plant space 1	Local da planta pequena 1	name	object	Small Plant space 1
Small Plant space 2	Local da planta pequena 2	name	object	Small Plant space 2
Fencing	Cercas	name	object	Fencing
Hedging	Cerca viva	name	object	Hedging
Big plant	Planta grande	name	object	Big plant
Big plant 2	Planta grande 2	name	object	Big plant 2
Small plant	Planta pequena	name	object	Small plant
Small plant 2	Planta pequena 2	name	object	Small plant 2
Stair Space	Local da escada	name	object	Stair Space
Head trophy space	Local do troféu de cabeça	name	object	Head trophy space
Fishing trophy space	Local do troféu de pesca	name	object	Fishing trophy space
Armour space	Local da armadura	name	object	Armour space
Rune case space	Local da caixa de runas	name	object	Rune case space
Portrait space	Local de retrato	name	object	Portrait space
Landscape space	Local de paisagem	name	object	Landscape space
Guild trophy space	Local do troféu da guilda	name	object	Guild trophy space
Sword space	Local de espada	name	object	Sword space
Map space	Local de mapa	name	object	Map space
Stove space	Local do forno	name	object	Stove space
Shelf space	Local da prateleira	name	object	Shelf space
Barrel space	Local do barril	name	object	Barrel space
Cat basket space	Local da cesta do gato	name	object	Cat basket space
Larder space	Local da despensa	name	object	Larder space
Sink space	Local da pia	name	object	Sink space
Portal space	Local do portal	name	object	Portal space
Rune essence	Essência rúnica	name	object	Rune essence
Temp Stone 4 Zip	Temp Stone 4 Zip	name	object	Temp Stone 4 Zip
Lectern space	Local do púlpito	name	object	Lectern space
Globe space	Local do globo	name	object	Globe space
Crystal ball space	Local da bola de cristal	name	object	Crystal ball space
Wall chart space	Local do gráfico de parede	name	object	Wall chart space
Telescope space	Local do telescópio	name	object	Telescope space
Throne space	Local do trono	name	object	Throne space
Lever space	Local da alavanca	name	object	Lever space
Trapdoor space	Local do alçapão	name	object	Trapdoor space
Workbench space	Local da bancada de trabalho	name	object	Workbench space
Clockmaking space	Local de fazer relógios	name	object	Clockmaking space
Tool space	Espaço para ferramentas	name	object	Tool space
Repair space	Local de conserto	name	object	Repair space
Heraldry space	Local de heráldica	name	object	Heraldry space
Display board	Quadro de mostruário	name	object	Display board
Stone crusher	Triturador de pedra	name	object	Stone crusher
Cleaning supplies	Materiais de limpeza	name	object	Cleaning supplies
Power saw	Serra elétrica	name	object	Power saw
Embalming tube	Tubo de embalsamento	name	object	Embalming tube
Fish bowl	Aquário	name	object	Fish bowl
Gloves and duster	Luvas e espanador	name	object	Gloves and duster
Entry	Entrada	name	object	Entry
Kalphite Queen	Rainha Kalphita	name	object	Kalphite Queen
Mouse hole	Buraco de rato	name	object	Mouse hole
Snake	Cobra	name	object	Snake
Tchiki Monkey Nut Bush	Arbusto de Noz-de-macaco Tchiki	name	object	Tchiki Monkey Nut Bush
Strange banana tree	Bananeira estranha	name	object	Strange banana tree
Red Banana Tree	Bananeira de banana vermelha	name	object	Red Banana Tree
Dwarf remains	Restos de anões	name	object	Dwarf remains
Wooden Beams	Vigas de madeira	name	object	Wooden Beams
Snow	Neve	name	object	Snow
Spotlight	Holofote	name	object	Spotlight
Incubation chamber	Câmara de incubação	name	object	Incubation chamber
Heavy door	Porta pesada	name	object	Heavy door
Shot	Peso	name	object	Shot
Box cart	Vagão de caixas	name	object	Box cart
Zanik	Zanik	name	object	Zanik
Drilling machine	Máquina de furar	name	object	Drilling machine
Broken drilling machine	Máquina de furar quebrada	name	object	Broken drilling machine
Small chest	Arca pequena	name	object	Small chest
Drip	Terapia intravenosa	name	object	Drip
Drips	Gotas	name	object	Drips
Hidden trapdoor	Alçapão oculto	name	object	Hidden trapdoor
Bamboo Pipes	Canos de bambu	name	object	Bamboo Pipes
Rum Crate	Engradado de refresco	name	object	Rum Crate
Red flowers	Flores vermelhas	name	object	Red flowers
Blue flowers	Flores azuis	name	object	Blue flowers
Copper Ladder	Escada de toneleiro	name	object	Copper Ladder
Posts	Pinos	name	object	Posts
middle section	seção do meio	name	object	middle section
Bottle Machine	Máquina de garrafa	name	object	Bottle Machine
Bottle machine	Máquina de garrafa	name	object	Bottle machine
Conveyor Belt	Correia condutora	name	object	Conveyor Belt
Steam Pump	Bomba a vapor	name	object	Steam Pump
Steam_Pump	Bomba a vapor	name	object	Steam_Pump
Log Store	Loja de lenha	name	object	Log Store
Watering Hole	Buraco de irrigação	name	object	Watering Hole
Water Pump	Bomba d'água	name	object	Water Pump
Red Flowers	Flores vermelhas	name	object	Red Flowers
Blue Flowers	Flores azuis	name	object	Blue Flowers
STASH (easy)	Esconderijo (fácil)	name	object	STASH (easy)
Inconspicuous hole (easy)	Buraco discreto (fácil)	name	object	Inconspicuous hole (easy)
Sweetgrub Mound	Monte mosquinhas	name	object	Sweetgrub Mound
Bitternut Tree	Nogueira	name	object	Bitternut Tree
Scrapey Tree	Árvore descascada	name	object	Scrapey Tree
Kettle	Chaleira	name	object	Kettle
Waiting Room Door	Porta da sala de espera	name	object	Waiting Room Door
Deposit Box	Caixa de depósito	name	object	Deposit Box
Bitternut Sign	Placa de Noz	name	object	Bitternut Sign
Sweetgrub Sign	Placa de mosquinhas	name	object	Sweetgrub Sign
Scrapey Bark Sign	Placa da casca de árvore descascada	name	object	Scrapey Bark Sign
Red Water Sign	Placa de água vermelha	name	object	Red Water Sign
Blue Water Sign	Placa de água azul	name	object	Blue Water Sign
Water Sign	Placa de Água	name	object	Water Sign
Stall	Barraca	name	object	Stall
Pirate Flag	Bandeira de Pirata	name	object	Pirate Flag
Stepping log	Ponte de tronco	name	object	Stepping log
Stepping Stone	Caminho de pedras	name	object	Stepping Stone
Inconspicuous rocks (easy)	Pedras discretas (fácil)	name	object	Inconspicuous rocks (easy)
Inconspicuous crate (easy)	Caixa discreta (fácil)	name	object	Inconspicuous crate (easy)
Inconspicuous bush (medium)	Arbusto discreto (médio)	name	object	Inconspicuous bush (medium)
STASH (medium)	Esconderijo (médio)	name	object	STASH (medium)
Inconspicuous hole (medium)	Buraco discreto (médio)	name	object	Inconspicuous hole (medium)
Inconspicuous rocks (medium)	Pedras discretas (médio)	name	object	Inconspicuous rocks (medium)
Inconspicuous crate (medium)	Caixa discreta (médio)	name	object	Inconspicuous crate (medium)
Cloud bank	Banco de nuvens	name	object	Cloud bank
Lightning	Relâmpago	name	object	Lightning
Lifeless Matter	Matéria inanimada	name	object	Lifeless Matter
Fairy workbench	Bancada das fadas	name	object	Fairy workbench
Hurt fairy	Fada machucada	name	object	Hurt fairy
Injured fairy	Fada ferida	name	object	Injured fairy
Wounded fairy	Fada ferida	name	object	Wounded fairy
Stretcher	Maca	name	object	Stretcher
First aid box	Caixa de primeiros socorros	name	object	First aid box
Crutch	Muleta	name	object	Crutch
Medical table	Mesa médica	name	object	Medical table
Map table	Mesa de mapas	name	object	Map table
Wall map	Mapa de parede	name	object	Wall map
Crate of wands	Cesta de varinhas	name	object	Crate of wands
Tactical map frame	Wall map	name	object	Tactical map frame
Large rock	Grande rocha	name	object	Large rock
Waterfall	Cachoeira	name	object	Waterfall
Rune temple sign	Sinal do templo da runa	name	object	Rune temple sign
Tight-gap	Fenda estreita	name	object	Tight-gap
Coal	Carvão mineral	name	object	Coal
Container	Recipiente	name	object	Container
Obstacle net	Rede de obstáculos	name	object	Obstacle net
Obstacle pipe	Cano de obstáculo	name	object	Obstacle pipe
Strange floor	Piso estranho	name	object	Strange floor
Castle wall	Muralha do castelo	name	object	Castle wall
Weathered wall	Parede inclinada	name	object	Weathered wall
Underwall tunnel	Túnel embaixo da muralha	name	object	Underwall tunnel
Jutting wall	Parede arqueada	name	object	Jutting wall
Spikey chain	Corrente com espinhos	name	object	Spikey chain
Ornate railing	Grade ornamentada	name	object	Ornate railing
Changing Curtain	Cortina do trocador	name	object	Changing Curtain
Dream puff	Sopro de sonho	name	object	Dream puff
My life	Minha vida	name	object	My life
Note	Nota	name	object	Note
Dream tree	Árvore de sonho	name	object	Dream tree
Dream Tree stump	Toco da árvore de sonho	name	object	Dream Tree stump
Zero	Zero	name	object	Zero
One	Um	name	object	One
Two	Dois	name	object	Two
Three	Três	name	object	Three
Four	Quatro	name	object	Four
Five	Cinco	name	object	Five
Six	Seis	name	object	Six
Seven	Sete	name	object	Seven
Eight	Oito	name	object	Eight
Nine	Nove	name	object	Nine
Windswept Tree	Árvore fustigada pelo vento	name	object	Windswept Tree
Ectofuntus	Ectofuntus	name	object	Ectofuntus
Bone grinder	Triturador de osso	name	object	Bone grinder
Pirate Captain	Capitão pirata	name	object	Pirate Captain
Loader	Entrada do triturador	name	object	Loader
Bin	Lata	name	object	Bin
Tar Barrel	Barril de alcatrão	name	object	Tar Barrel
Tanning Barrel	Barril de curtume	name	object	Tanning Barrel
Hat rack	Prateleira de chapéus	name	object	Hat rack
Clothes rack	Prateleira de roupas	name	object	Clothes rack
Cooker	Fogão	name	object	Cooker
Tall mirror	Espelho alto	name	object	Tall mirror
Bags for sale	Sacolas à venda	name	object	Bags for sale
Ceremonial Brazier	Braseiro cerimonial	name	object	Ceremonial Brazier
Transport platform	Plataforma de transporte	name	object	Transport platform
Dice	Dado	name	object	Dice
Platform edge	Beira da plataforma	name	object	Platform edge
Hanging pirate	Pirata pendurado	name	object	Hanging pirate
Tar barrel	Barril de alcatrão	name	object	Tar barrel
Sack pile	Pilha de sacos	name	object	Sack pile
Fish bits	Pedaços de peixe	name	object	Fish bits
Wooden chest	Arca de madeira	name	object	Wooden chest
Extra anchor	Âncora extra	name	object	Extra anchor
Wheel	Roda	name	object	Wheel
Support	Suporte	name	object	Support
Wall chart	Gráfico de parede	name	object	Wall chart
Wallchart	Gráfico de parede	name	object	Wallchart
Rickety door	Porta decrépita	name	object	Rickety door
Crossbow stall	Barraca de balestra	name	object	Crossbow stall
Strong Tree	Árvore forte	name	object	Strong Tree
Strong Yew	Teixo forte	name	object	Strong Yew
Crossbow Tree	Árvore balestra	name	object	Crossbow Tree
Broken Raft	Balsa quebrada	name	object	Broken Raft
Pool of Slime	Piscina de gosma	name	object	Pool of Slime
Gnome chair	Cadeira de gnomo	name	object	Gnome chair
Gnome table	Mesa de gnomo	name	object	Gnome table
Office table	Mesa de escritório	name	object	Office table
Gnome cooker	Fogão de gnomo	name	object	Gnome cooker
Kitchen cabinet	Armário de cozinha	name	object	Kitchen cabinet
Gnome cabinet	Armário de gnomo	name	object	Gnome cabinet
Gnome barrel	Barril de gnomo	name	object	Gnome barrel
Gnome barrels	Barris de gnomos	name	object	Gnome barrels
Gnome crates	Engradados de gnomo	name	object	Gnome crates
Gnome crate	Engradado de gnomo	name	object	Gnome crate
Oaknock statue	estátua de Oaknock	name	object	Oaknock statue
Healthorg statue	estátua de Healthorg	name	object	Healthorg statue
Storage shelves	Prateleira de madeira	name	object	Storage shelves
Gnome crowd	Multidão de gnomos	name	object	Gnome crowd
A Goblin standard	Um estandarte duende	name	object	A Goblin standard
Aspidistra plant	planta Aspidistra	name	object	Aspidistra plant
Singing bowl	Tigela que canta	name	object	Singing bowl
Oaknock's machine	Máquina de Oaknock	name	object	Oaknock's machine
Broken cogs	Dentes de engrenagem quebrados	name	object	Broken cogs
Oaknock's Machine	Máquina de Oaknock	name	object	Oaknock's Machine
Oaknock's exchanger	Caixa de conversão de Oaknock	name	object	Oaknock's exchanger
Crystal bridge	Ponte de cristal	name	object	Crystal bridge
A chasm	Um precipício	name	object	A chasm
Machine panel	Painel da máquina	name	object	Machine panel
Argento	Argento	name	object	Argento
Lava	Lava	name	object	Lava
Urn	Urna	name	object	Urn
Stone Tablet	Tabuleta de pedra	name	object	Stone Tablet
Rusty key	Chave oxidada	name	object	Rusty key
Stone table	Mesa de pedra	name	object	Stone table
Stone circle wall	Parede do círculo de pedras	name	object	Stone circle wall
Dragon head	Cabeça de dragão	name	object	Dragon head
Chess	Xadrez	name	object	Chess
Waste pipes	Canos de esgoto	name	object	Waste pipes
Panning tray	Bateia	name	object	Panning tray
Floor below	Floor below	name	object	Floor below
Scaffolding	Andaime	name	object	Scaffolding
Sickle logo	Logotipo de foice	name	object	Sickle logo
The middle of a fireplace	O meio de uma lareira	name	object	The middle of a fireplace
Left side of a fireplace	Lado esquerdo de uma lareira	name	object	Left side of a fireplace
Right side of a fireplace	Lado direito de uma lareira	name	object	Right side of a fireplace
Ornate vase	Vaso adornado	name	object	Ornate vase
Fence end	Final da cerca	name	object	Fence end
Fence mid	Meio da cerca	name	object	Fence mid
Fence corner	Canto da cerca	name	object	Fence corner
Fence t-piece	Cerca em T	name	object	Fence t-piece
Single pillar	Pilar único	name	object	Single pillar
Fence bits	Pedaços de cerca	name	object	Fence bits
Rock wall	Parede de rocha	name	object	Rock wall
Bookshelf	Prateleira de livros	name	object	Bookshelf
Lab table	Mesa do laboratório	name	object	Lab table
Lab tube	Tubo de laboratório	name	object	Lab tube
Experiment booth	Cabine de experimento	name	object	Experiment booth
Boat Chute	Rampa do barco	name	object	Boat Chute
Daeyalt rocks	Daeyalt é demais	name	object	Daeyalt rocks
Stairs up	Escadas para cima	name	object	Stairs up
Broken stairs	Escadas quebradas	name	object	Broken stairs
Stairs down	Escada abaixo	name	object	Stairs down
Decorated wall	Parede decorada	name	object	Decorated wall
Lumpy rug	Tapete encaroçado	name	object	Lumpy rug
Barrel of fishbones	Barril de ossos de peixes	name	object	Barrel of fishbones
Corner Table	Mesa de canto	name	object	Corner Table
Cutting Table	Mesa de corte	name	object	Cutting Table
Broken fish display	Uma vitrine de peixes quebrada	name	object	Broken fish display
Stagnant fish display	Vitrine de peixes	name	object	Stagnant fish display
A fallen barrel	Um barril caído	name	object	A fallen barrel
Stacked crates	Engradados empilhados	name	object	Stacked crates
Table and till	Mesa e caixa registradora	name	object	Table and till
Broken counter	Balcão quebrado	name	object	Broken counter
Machine	Máquina	name	object	Machine
Wall rubble	Entulho da parede	name	object	Wall rubble
Slashed tapestry	Tapeçaria rasgada	name	object	Slashed tapestry
Vampyre statue	Estátua de vampiro	name	object	Vampyre statue
Statue with key	Estátua com chave	name	object	Statue with key
Broken rune case	Caixa de runa quebrada	name	object	Broken rune case
Rocky surface	Superfície rochosa	name	object	Rocky surface
Trapdoor table	Mesa do alçapão	name	object	Trapdoor table
Trapdoor tunnel	Túnel do alçapão	name	object	Trapdoor tunnel
Floorboards	Tábuas do piso	name	object	Floorboards
Falling door	Porta caindo	name	object	Falling door
Windswept tree	Árvore fustigada pelo vento	name	object	Windswept tree
Clay oven	Forno de argila	name	object	Clay oven
Display table	Mostruário	name	object	Display table
Broken lobster trap	Armadilha de lagosta quebrada	name	object	Broken lobster trap
Rowboat	Barco a remo	name	object	Rowboat
Broken boat	Barco quebrado	name	object	Broken boat
A barrel of rainwater	Um barril de água de chuva	name	object	A barrel of rainwater
Life buoy	Salva-vidas	name	object	Life buoy
Sailfish	Marlim	name	object	Sailfish
Shark head	Cabeça de tubarão	name	object	Shark head
Large vase	Vaso grande	name	object	Large vase
Small vase	Vaso pequeno	name	object	Small vase
Vase set	Conjunto de vasos	name	object	Vase set
Steeple	Campanário	name	object	Steeple
Old ruin entrance	Entrada de ruína antiga	name	object	Old ruin entrance
Wall corner	Canto da parede	name	object	Wall corner
Torture Rack	Cavalete de tortura	name	object	Torture Rack
Wall opening	Abertura na parede	name	object	Wall opening
Badly repaired wall	Parede mal consertada	name	object	Badly repaired wall
Bone barrel	Barril de ossos	name	object	Bone barrel
Ice cube	Cubo de gelo	name	object	Ice cube
Kennith's ball	A bola de Kennith	name	object	Kennith's ball
Bottle	Garrafa	name	object	Bottle
Imposing Doors	Portas imponentes	name	object	Imposing Doors
Shortcut	Atalho	name	object	Shortcut
Slug goo	Gosma de lesma	name	object	Slug goo
Wreck	Destroços	name	object	Wreck
Child's bed	Cama de criança	name	object	Child's bed
Floats	Bóias	name	object	Floats
Crow nest	Ninho de corvo	name	object	Crow nest
Big fish	Peixe grande	name	object	Big fish
Water controls	Controles de água	name	object	Water controls
Lava trough	Vala de lava	name	object	Lava trough
Hatch	Portinhola	name	object	Hatch
Stairwell	Escadas	name	object	Stairwell
An old lever	Uma antiga alavanca	name	object	An old lever
Old crane	Grua antiga	name	object	Old crane
Old Crane	Grua antiga	name	object	Old Crane
Junction box	Caixa de ligação	name	object	Junction box
Press support	Suporte de prensa	name	object	Press support
Steam press	Prensa a vapor	name	object	Steam press
Water valve	Válvula de água	name	object	Water valve
Corkscrew lever	Manivela da esteira	name	object	Corkscrew lever
Piping	Encanamento	name	object	Piping
Water Tank	Tanque de água	name	object	Water Tank
Pin	Pino	name	object	Pin
Cog	Roda dentada	name	object	Cog
Fan blade	Pá do ventilador	name	object	Fan blade
Extractor hat	Chapéu extrator	name	object	Extractor hat
Extractor hat-top	Boina extratora	name	object	Extractor hat-top
Extractor gun	Extrator	name	object	Extractor gun
Mind Door	Porta mental	name	object	Mind Door
Connection pipe	Tubo de conexão	name	object	Connection pipe
Schematic crate	Engradado com esquemas	name	object	Schematic crate
Mine cart sign	Placa do vagonete de mineração	name	object	Mine cart sign
Tunnel roof	Telhado do túnel	name	object	Tunnel roof
Tunnel wall	Parede do túnel	name	object	Tunnel wall
Oak cape rack	Cabide de carvalho para capas	name	object	Oak cape rack
Teak cape rack	Cabide de teca para capas	name	object	Teak cape rack
Mahogany cape rack	Cabide de mogno para capas	name	object	Mahogany cape rack
Gilded cape rack	Cabide dourado para capas	name	object	Gilded cape rack
Marble cape rack	Cabide de mármore para capas	name	object	Marble cape rack
Magic cape rack	Cabide mágico para capas	name	object	Magic cape rack
Fancy dress box	Caixa de fantasia	name	object	Fancy dress box
Armour case	Caixa de armadura	name	object	Armour case
Magic wardrobe	Guarda-roupa mágico	name	object	Magic wardrobe
Toy box	Caixa de brinquedos	name	object	Toy box
Treasure chest	Arca do tesouro	name	object	Treasure chest
Cape rack space	Local do cabide de capa	name	object	Cape rack space
Magic wardrobe space	Local do guarda-roupa mágico	name	object	Magic wardrobe space
Toy box space	Local da caixa de brinquedos	name	object	Toy box space
Treasure chest space	Local do baú de tesouro	name	object	Treasure chest space
Fancy dress box space	Local da caixa de fantasia	name	object	Fancy dress box space
Armour case space	Local da caixa de armadura	name	object	Armour case space
Troll ladder	Escada de troll	name	object	Troll ladder
Tree branch	Galho de árvore	name	object	Tree branch
Goat	Cabra	name	object	Goat
Trolley	Vagonete	name	object	Trolley
Fish	Peixe	name	object	Fish
Dolphin	Golfinho	name	object	Dolphin
Soil patch	Canteiro de solo	name	object	Soil patch
Weeds	Ervas daninhas	name	object	Weeds
New farming patch	Novo canteiro	name	object	New farming patch
Hardy goutweed	Gotadeira forte	name	object	Hardy goutweed
Diseased hardy goutweed	Gotadeira forte doente	name	object	Diseased hardy goutweed
Dead hardy goutweed	Gotadeira forte morta	name	object	Dead hardy goutweed
Parasol	Guarda-sol	name	object	Parasol
Drunken Dwarf	Anão Tonto	name	object	Drunken Dwarf
Broken beer glass	Copo de cerveja quebrado	name	object	Broken beer glass
Deckchair	Espreguiçadeira	name	object	Deckchair
Cell wall window	Janela na parede da cela	name	object	Cell wall window
Sign post	Quadro de avisos	name	object	Sign post
Footprints	Pegadas	name	object	Footprints
Cliff edge	Beira do despenhadeiro	name	object	Cliff edge
Cliff	Despenhadeiro	name	object	Cliff
Cart track sign	Sinal para trilhos de vagonetes	name	object	Cart track sign
Wooden cart	Vagonete de madeira	name	object	Wooden cart
Cart Camel	Camelo que puxa o vagonete	name	object	Cart Camel
Grain of Plenty	Grão de Fartura	name	object	Grain of Plenty
Wintumber tree	Árvore invernubro	name	object	Wintumber tree
Dirt	Sujeira	name	object	Dirt
Air balloon	Balão de ar	name	object	Air balloon
Frame	Armação	name	object	Frame
Gate of War	Portão da Guerra	name	object	Gate of War
Deadfall	Armadilha mortal	name	object	Deadfall
Perch	Poleiro	name	object	Perch
Occupied perch	Poleiro ocupado	name	object	Occupied perch
Magic box	Caixa mágica	name	object	Magic box
Magic box failed	A caixa mágica falhou	name	object	Magic box failed
Spiked pit	Fosso de esporões	name	object	Spiked pit
Collapsed trap	Armadilha articulada	name	object	Collapsed trap
Rabbit snare	Armadilha para coelhos	name	object	Rabbit snare
Broken snare	Armadilha quebrada	name	object	Broken snare
Rabbit hole	Toca do coelho	name	object	Rabbit hole
Rabbitless hole	Buraco sem coelho	name	object	Rabbitless hole
Disturbed sand	Areia mexida	name	object	Disturbed sand
Snow drift	Monte de neve	name	object	Snow drift
Burrow	Toca	name	object	Burrow
Large cave	Grande caverna	name	object	Large cave
Rocky handholds	Apoios de pedra	name	object	Rocky handholds
Hill	Colina	name	object	Hill
Stone Gate	Portão de pedra	name	object	Stone Gate
Eagle lever	Alavanca de águia	name	object	Eagle lever
Campfire	Fogueira	name	object	Campfire
Books	Livros	name	object	Books
Camping equipment	Equipamento de camping	name	object	Camping equipment
Stone pedestal	Pedestal de pedra	name	object	Stone pedestal
Stone door	Porta de pedra	name	object	Stone door
Birdseed holder	Recipiente para ração de pássaro	name	object	Birdseed holder
Bird feeder	Comedouro de pássaros	name	object	Bird feeder
Giant feathers	Penas gigantes	name	object	Giant feathers
Rocky outcrop	Afloramento rochoso	name	object	Rocky outcrop
Leftovers	Sobras	name	object	Leftovers
Metal bird	Pássaro de metal	name	object	Metal bird
Reset Lever	Alavanca de reajuste	name	object	Reset Lever
Opening	Abertura	name	object	Opening
Young vine	Vinha jovem	name	object	Young vine
Growing vine	Vinha crescendo	name	object	Growing vine
Tall vine	Vinha alta	name	object	Tall vine
Rope bridge support	Suporte da ponte de cordas	name	object	Rope bridge support
Switch	Chave	name	object	Switch
A bunk bed	Um beliche	name	object	A bunk bed
Bank counter	Balcão do banco	name	object	Bank counter
Egg launcher	Lançador de ovos	name	object	Egg launcher
Runner trap(2)	Armadilha do corredor(2)	name	object	Runner trap(2)
Scroll table	Mesa de pergaminho	name	object	Scroll table
Healer spring	Fonte do curandeiro	name	object	Healer spring
Lure cave	Caverna de atração	name	object	Lure cave
Penance Fighter statue	Estátua do Lutador da Penitência	name	object	Penance Fighter statue
Penance Healer statue	Estátua de Curandeiro de Penitência	name	object	Penance Healer statue
Penance Runner statue	Estátua do Corredor de Penitência	name	object	Penance Runner statue
Penance Ranger statue	Estátua do Rastreador da Penitência	name	object	Penance Ranger statue
Penance Queen spawn statue	Estátua de descendente da rainha de Penitência	name	object	Penance Queen spawn statue
Ten	Dez	name	object	Ten
Information scroll	Pergaminho de informação	name	object	Information scroll
Runner trap(1)	Armadilha do corredor(1)	name	object	Runner trap(1)
Broken trap(0)	Armadilha quebrada(0)	name	object	Broken trap(0)
Lava crater	Cratera de lava	name	object	Lava crater
Poison crater	Cratera de veneno	name	object	Poison crater
Penance cave	Caverna da penitência	name	object	Penance cave
Attacker item machine	Máquina de objetos do Atacante	name	object	Attacker item machine
Defender item machine	Máquina de objetos do Defensor	name	object	Defender item machine
Healer item machine	Máquina de objetos do Curandeiro	name	object	Healer item machine
Horn of glory	Berrante da glória	name	object	Horn of glory
Petrified mushroom	Cogumelo petrificado	name	object	Petrified mushroom
Egg hopper	Alimentador de ovos	name	object	Egg hopper
Vault	Cofre	name	object	Vault
Private bank booth	Cabine privada de banco	name	object	Private bank booth
Craft stall	Barraca de artesanato	name	object	Craft stall
Potter's wheel	Roda de cerâmica	name	object	Potter's wheel
Cloth covered table	Mesa coberta com panos	name	object	Cloth covered table
Tin ore vein	Veia com minério de estanho	name	object	Tin ore vein
Copper ore vein	Veia com minério de cobre	name	object	Copper ore vein
Clay ore vein	Veia com argila	name	object	Clay ore vein
Coal ore vein	Veia com carvão mineral	name	object	Coal ore vein
Adamant ore vein	Veia com minério de adamantio	name	object	Adamant ore vein
Mithril ore vein	Veia com minério de mithril	name	object	Mithril ore vein
Iron ore vein	Veia com minério de ferro	name	object	Iron ore vein
Trap bypass	Desvio de armadilha	name	object	Trap bypass
Gnome skeleton	Esqueleto gnomo	name	object	Gnome skeleton
Gift of Peace	Presente de Paz	name	object	Gift of Peace
Dead Explorer	Explorador Morto	name	object	Dead Explorer
Evil claw	Garra maligna	name	object	Evil claw
Control panel	Painel de controle	name	object	Control panel
Flour	Farinha	name	object	Flour
Tomb Door	Porta da tumba	name	object	Tomb Door
Grand Gold Chest	Grande arca de ouro	name	object	Grand Gold Chest
Opened gold chest	Arca de ouro aberta	name	object	Opened gold chest
Bust	Busto	name	object	Bust
An anonymous looking door	Uma porta insuspeita	name	object	An anonymous looking door
Mummy	Múmia	name	object	Mummy
Golf-cart	Carro de golfe	name	object	Golf-cart
Interrogation chair	Cadeira de interrogatório	name	object	Interrogation chair
Steam generator	Gerador a vapor	name	object	Steam generator
Gigantic penguin	Pinguim gigante	name	object	Gigantic penguin
Lockers	Escaninhos	name	object	Lockers
Foot lockers	Maletas	name	object	Foot lockers
Cello	Violoncelo	name	object	Cello
Guitar	Violão	name	object	Guitar
Flute	Flauta	name	object	Flute
Trumpet	Trombeta	name	object	Trumpet
Clarinet	Clarinete	name	object	Clarinet
Music Scores	Partituras musicais	name	object	Music Scores
Chasm	Fenda	name	object	Chasm
Spinning light	Luz giratória	name	object	Spinning light
Big Button	Botão grande	name	object	Big Button
Crazy penguin	Pinguim louco	name	object	Crazy penguin
Ice steps	Degraus de gelo	name	object	Ice steps
Start	Iniciar	name	object	Start
Icicles	Estalactites	name	object	Icicles
Snow jump	Salto de neve	name	object	Snow jump
Wooden platform	Plataformas de madeira	name	object	Wooden platform
Ice	Gelo	name	object	Ice
A crack	Uma abertura	name	object	A crack
Avalanche	Avalanche	name	object	Avalanche
Firm snow patch	Remendo firme na neve	name	object	Firm snow patch
Bird hide structure	Estrutura de esconderijo de pássaros	name	object	Bird hide structure
Snowy bird hide	Esconderijo de pássaros da neve	name	object	Snowy bird hide
Destroyed bird hide	Esconderijo de pássaros destruído	name	object	Destroyed bird hide
Suspicious footprints	Pegadas suspeitas	name	object	Suspicious footprints
