english	translation	category	sub_category	source
Spin-globe	Girar-globo	actions	object	Trailblazer globe
League-statistics	Estatísticas-Ligas	actions	object	League Accomplishment Scroll
League-rankings	Ranques-Ligas	actions	object	League Accomplishment Scroll
League-firsts	Pioneiros-Ligas	actions	object	League Accomplishment Scroll
Cook-at	Cozinhar-em	actions	object	Shrine
Quick-climb	Subir-rápido	actions	object	Rope ladder
Arceuus Library	Biblioteca de Arceuus	actions	object	Portal Nexus
Prepare-fish	Preparar-peixe	actions	object	Preparation Table
Offer-fish	Oferecer-peixe	actions	object	Altar
Entertain	Entreter	actions	object	Piano
Play-quietly	Tocar-em silêncio	actions	object	Piano
Background-music	Música-de-background	actions	object	Piano
Enter-member	Entrar-membro	actions	object	Clan hall portal
Enter-guest	Entrar-visitante	actions	object	Clan hall portal
Pet	Fazer carinho	actions	object	Cat
Pass (normal)	Passar (normal)	actions	object	Ancient Barrier
Pass (private)	Passar (privado)	actions	object	Ancient Barrier
Adjust	Ajustar	actions	object	Machine
Say-name	Dizer-nome	actions	object	Grave
Deposit-runes	Depositar-runas	actions	object	Deposit Pool
Deposit-items	Depositar-objetos	actions	object	Deposit Pool
Visual-effects	Efeitos-visuais	actions	object	Barrier
Toggle-talisman	Alternar-talismã	actions	object	Guardian of Air
Assemble	Juntar	actions	object	Essence pile (elemental)
Place-cell	Colocar célula	actions	object	Inactive cell tile
Exit-through (Kourend)	Sair por (Kourend)	actions	object	Blood rift
Pay-toll(10gp)	Pagar-pedágio (10 moedas)	actions	object	Gate
Pour	Derramar	actions	object	Crucible (full)
Heat-preform	Aquecer pré-forma	actions	object	Lava pool
Dunk-preform	Mergulhar pré-forma	actions	object	Lava pool
Cool-preform	Esfriar pré-forma	actions	object	Waterfall
Quench-preform	Enxarcar pré-forma	actions	object	Waterfall
Store-preform	Guardar pré-forma	actions	object	Preform storage
Take-preform	Pegar pré-forma	actions	object	Preform storage
Rank	Rank	actions	object	Arena recruitment board
Quick-use	Usar rápido	actions	object	Staging area steps
Quick-Pass	Passar rápido	actions	object	Barrier
Flip	Virar	actions	object	Pressure plate
Rotate-clockwise	Girar-sentido horário	actions	object	Mirror
Rotate-anticlockwise	Girar-sentido antihorário	actions	object	Mirror
Deposit-pickaxe	Depositar-picareta	actions	object	Statue
Quick-Use	Usar-rápido	actions	object	Teleport crystal
Quick-Board	Subir a bordo rápido	actions	object	Sacrificial boat
Check-permissions	Ver-permissões	actions	object	Chest
Pickup	Pegar	actions	object	Gingerbread
Check-times	Checar tempos	actions	object	Santa's log
Push-against	Empurrar-contra	actions	object	Wall
Check-Fee	Checar-taxa	actions	object	Crevice
Peer-into	Observar-dentro	actions	object	Prifddinas Display
Release-bees	Soltar-abelhas	actions	object	Beehive
Add-mulch	Adicionar substratro	actions	object	Struggling sapling
Read (Awakened)	Ler (Despertado)	actions	object	Scoreboard
Attach-rope	Amarrar-corda	actions	object	Rock
Climb-rope	Subir-corda	actions	object	Rock
Build-barricade	Construir-barricada	actions	object	Surface
Take-supplies	Pegar-suprimentos	actions	object	Stone chest
Lockpick	Arrombar	actions	object	Stone chest (locked)
Burn	Queimar	actions	object	Shipwreck
Burn`	Acender	actions	object	Gunpowder
Withdraw	Retirar	actions	object	Extract orifice
Tend-to	Manter	actions	object	Forester's Campfire
Rest	Descansar	actions	object	Forester's Campfire
Retrieve-egg	Pegar-ovo	actions	object	Pheasant Nest
Revert	Reverter	actions	object	Fiery Ornate Pool of Rejuvenation
Channel (Great Kourend)	Magnetita (Grande Kourend)	actions	object	Waystone
Travel-End	Viajar-Fim	actions	object	Portal
Travel-Start	Viajar-Começo	actions	object	Portal
Reload	Recarregar	actions	object	Steps
Collect-reward	Coletar-recompensa	actions	object	Table
Look-over	Olhar-através	actions	object	Balcony
Walk-to	Andar-para	actions	object	Blue tile
Civitas illa Fortis	Civitas illa Fortis	actions	object	Portal Nexus
Fortis Colosseum	Fortis Colosseum	actions	object	Basic Jewellery Box
View-stats	Ver-estatísticas	actions	object	Colosseum scoreboard
View-glory	Ver-glória	actions	object	Colosseum scoreboard
Sabotage	Sabotar	actions	object	Lily pad
Plant-evidence	Plantar-evidência	actions	object	Capybara Dung
Rustle	Agitar	actions	object	Bush
Make-cuppa	Fazer-chá	actions	object	Cooking stove
Align-net	Alinhar-rede	actions	object	Stream
Take-from Fishing	Pegar-de Pesca	actions	object	Supply crates
Take-from Hunting	Pegar-de Caça	actions	object	Supply crates
Take-from Herblore	Pegar-de Herbologia	actions	object	Supply crates
Take-log	Pegar-lenha	actions	object	Roots
Bask	Apreciar	actions	object	Shrine of Ralos
Cimb-down	Descer	actions	object	Open trapdoor
Bless	Abençoar	actions	object	Exposed altar
Deposit-eggs	Depositar-ovos	actions	object	Easter mine cart
Redeem	Resgatar	actions	object	Agility dispenser
Squeeze-Through	Passar se arrastando	actions	object	Crevice
Jump-Across	Pular-por cima	actions	object	Dry stone wall
Drink-from	Beber-de	actions	object	Cauldron
Build	Fabricar	actions	object	Funeral Pyre
Top-Floor	Andar-superior	actions	object	Ladder
Top-floor	Andar-superior	actions	object	Staircase
Bottom-floor	Andar-térreo	actions	object	Staircase
Take-5 concoctions	Pegar 5-misturas	actions	object	Crate
Take-10 concoctions	Pegar 10-misturas	actions	object	Crate
Quick-exit	Sair-rápido	actions	object	Gate
Weiss	Weiss	actions	object	Boat
Emir's Arena	Arena do Emir	actions	object	Basic Jewellery Box
Fishing Guild	Guilda dos Pescadores	actions	object	Fancy Jewellery Box
Take manta ray	Pegar arraia jamanta	actions	object	Bounty supply crate
Take anglerfish	Pegar tamboril	actions	object	Bounty supply crate
Big-search	Pescar-recompensa	actions	object	Reward pool
Solo-start	Começar-sozinho	actions	object	Rope ladder
Take-chisel	Pegar-cinzel	actions	object	Weak cells
Cross-over	Pular-por-cima	actions	object	Broken wall
Take-many	Pegar-muitos	actions	object	Medical box
Slide-along	Deslizar	actions	object	Icy ledge
Take-uniform	Pegar-uniforme	actions	object	Wardrobe
Concentrate-potion	Concentrar-poção	actions	object	Retort
Homogenise-potion	Homogeneizar-poção	actions	object	Agitator
Crystalise-potion	Cristalizar-poção	actions	object	Alembic
Fulfil-order	Cumprir-pedido	actions	object	Conveyor belt
Fight-privately	Lutar-privadamente	actions	object	Meeting flag
Leave-group	Sair-grupo	actions	object	Meeting flag (private)
Quick-slide	Deslizar-rápido	actions	object	Slope
Change	Mudar	actions	object	Scarecrow
Plant	Plantar	actions	object	Pumpkin patch
Carve-pumpkin	Entalhar-abóbora	actions	object	Pumpkin carving table
Channel (Varlamore)	Magnetita (Varlamore)	actions	object	Waystone
Reinvigorate	Revigorar	actions	object	Book of Eternal Flame
Trophies	Troféus	actions	object	Teak display
Bottom-Floor	Andar-Térreo	actions	object	Ladder
Quench	Mergulhar	actions	object	Pool of ichor
Hang-over	Pendurar-se	actions	object	Platform edge
Move-Itzla	Mover-Itzla	actions	object	Northern platform
Decorate	Decorar	actions	object	Oak totem
Carve	Entalhar	actions	object	Oak totem
General-stats	Estatísticas-gerais	actions	object	Scoreboard
Delve-stats	Estatísticas-Delve	actions	object	Scoreboard
Follow	Seguir	actions	player	
Trade with	Negociar com	actions	player	
Lookup	Visualizar	actions	player	
Equipment	Equipamento	actions	player	
Report	Denunciar	actions	player	
